fold,seed,detector,alpha,method,order,coverage,nominal,cov_gap,tpr,tnr,bal_acc,det_time,n_detected
1,1,H&S,0.1,split CP (SAFE),exch,0.8235294117647058,0.9,-0.07647058823529418,0.4603174603174603,0.8235294117647058,0.641923436041083,0.3544827586206897,29
1,1,H&S,0.1,ACI g=0.05 (grow cal),exch,0.8823529411764706,0.9,-0.01764705882352946,0.31746031746031744,0.8823529411764706,0.599906629318394,0.21199999999999997,20
1,1,H&S,0.1,split CP (SAFE),blocked,0.5978260869565217,0.9,-0.3021739130434783,0.31868131868131866,0.5978260869565217,0.4582537028189202,0.21655172413793106,29
1,1,H&S,0.1,ACI g=0.05 (grow cal),blocked,0.9021739130434783,0.9,0.0021739130434782483,0.10989010989010989,0.9021739130434783,0.5060320114667941,0.088,10
1,1,H&S,0.15,split CP (SAFE),exch,0.8235294117647058,0.85,-0.026470588235294135,0.31746031746031744,0.8235294117647058,0.5704948646125116,0.131,20
1,1,H&S,0.15,ACI g=0.05 (grow cal),exch,0.8235294117647058,0.85,-0.026470588235294135,0.23809523809523808,0.8235294117647058,0.530812324929972,0.12133333333333338,15
1,1,H&S,0.15,split CP (SAFE),blocked,0.5434782608695652,0.85,-0.3065217391304348,0.27472527472527475,0.5434782608695652,0.40910176779741997,0.11120000000000001,25
1,1,H&S,0.15,ACI g=0.05 (grow cal),blocked,0.8478260869565217,0.85,-0.0021739130434782483,0.10989010989010989,0.8478260869565217,0.47885809842331584,0.078,10
1,1,H&S,0.2,split CP (SAFE),exch,0.8235294117647058,0.8,0.0235294117647058,0.49206349206349204,0.8235294117647058,0.657796451914099,0.34838709677419355,31
1,1,H&S,0.2,ACI g=0.05 (grow cal),exch,0.8235294117647058,0.8,0.0235294117647058,0.49206349206349204,0.8235294117647058,0.657796451914099,0.3470967741935484,31
1,1,H&S,0.2,split CP (SAFE),blocked,0.5326086956521738,0.8,-0.2673913043478262,0.34065934065934067,0.5326086956521738,0.43663401815575725,0.23870967741935484,31
1,1,H&S,0.2,ACI g=0.05 (grow cal),blocked,0.8043478260869565,0.8,0.004347826086956497,0.13186813186813187,0.8043478260869565,0.4681079789775442,0.08166666666666667,12
1,1,H&S,0.25,split CP (SAFE),exch,0.7647058823529411,0.75,0.014705882352941124,0.6349206349206349,0.7647058823529411,0.699813258636788,0.41850000000000004,40
1,1,H&S,0.25,ACI g=0.05 (grow cal),exch,0.7647058823529411,0.75,0.014705882352941124,0.6031746031746031,0.7647058823529411,0.6839402427637722,0.3826315789473684,38
1,1,H&S,0.25,split CP (SAFE),blocked,0.48913043478260865,0.75,-0.26086956521739135,0.5054945054945055,0.48913043478260865,0.49731247013855706,0.3295652173913043,46
1,1,H&S,0.25,ACI g=0.05 (grow cal),blocked,0.7608695652173914,0.75,0.010869565217391353,0.15384615384615385,0.7608695652173914,0.4573578595317726,0.0842857142857143,14
1,1,H&S [task-rel],0.1,split CP (SAFE),exch,0.9411764705882353,0.9,0.04117647058823526,0.1746031746031746,0.9411764705882353,0.557889822595705,0.06363636363636364,11
1,1,H&S [task-rel],0.1,ACI g=0.05 (grow cal),exch,0.8823529411764706,0.9,-0.01764705882352946,0.15873015873015872,0.8823529411764706,0.5205415499533146,0.05800000000000001,10
1,1,H&S [task-rel],0.1,split CP (SAFE),blocked,0.782608695652174,0.9,-0.11739130434782608,0.17582417582417584,0.782608695652174,0.4792164357381749,0.06875,16
1,1,H&S [task-rel],0.1,ACI g=0.05 (grow cal),blocked,0.8804347826086957,0.9,-0.019565217391304346,0.10989010989010989,0.8804347826086957,0.49516244624940275,0.08,10
1,1,H&S [task-rel],0.15,split CP (SAFE),exch,0.7647058823529411,0.85,-0.08529411764705885,0.5238095238095238,0.7647058823529411,0.6442577030812324,0.2715151515151515,33
1,1,H&S [task-rel],0.15,ACI g=0.05 (grow cal),exch,0.8823529411764706,0.85,0.032352941176470584,0.5238095238095238,0.8823529411764706,0.7030812324929971,0.2715151515151515,33
1,1,H&S [task-rel],0.15,split CP (SAFE),blocked,0.5326086956521738,0.85,-0.31739130434782614,0.34065934065934067,0.5326086956521738,0.43663401815575725,0.13870967741935483,31
1,1,H&S [task-rel],0.15,ACI g=0.05 (grow cal),blocked,0.8478260869565217,0.85,-0.0021739130434782483,0.12087912087912088,0.8478260869565217,0.4843526039178213,0.060000000000000005,11
1,1,H&S [task-rel],0.2,split CP (SAFE),exch,0.7647058823529411,0.8,-0.03529411764705892,0.6507936507936508,0.7647058823529411,0.7077497665732959,0.3648780487804878,41
1,1,H&S [task-rel],0.2,ACI g=0.05 (grow cal),exch,0.7647058823529411,0.8,-0.03529411764705892,0.6190476190476191,0.7647058823529411,0.6918767507002801,0.3466666666666667,39
1,1,H&S [task-rel],0.2,split CP (SAFE),blocked,0.48913043478260865,0.8,-0.3108695652173914,0.5054945054945055,0.48913043478260865,0.49731247013855706,0.3008695652173913,46
1,1,H&S [task-rel],0.2,ACI g=0.05 (grow cal),blocked,0.7934782608695652,0.8,-0.006521739130434856,0.13186813186813187,0.7934782608695652,0.4626731963688485,0.055,12
1,1,H&S [task-rel],0.25,split CP (SAFE),exch,0.7058823529411764,0.75,-0.044117647058823595,0.7777777777777778,0.7058823529411764,0.7418300653594772,0.3869387755102041,49
1,1,H&S [task-rel],0.25,ACI g=0.05 (grow cal),exch,0.7058823529411764,0.75,-0.044117647058823595,0.6190476190476191,0.7058823529411764,0.6624649859943977,0.3312820512820513,39
1,1,H&S [task-rel],0.25,split CP (SAFE),blocked,0.3586956521739131,0.75,-0.3913043478260869,0.6593406593406593,0.3586956521739131,0.5090181557572862,0.33966666666666673,60
1,1,H&S [task-rel],0.25,ACI g=0.05 (grow cal),blocked,0.7391304347826086,0.75,-0.010869565217391353,0.17582417582417584,0.7391304347826086,0.45747730530339226,0.0425,16
1,1,SAFE-Embed,0.1,split CP (SAFE),exch,0.7058823529411764,0.9,-0.19411764705882362,0.6349206349206349,0.7058823529411764,0.6704014939309056,0.387,40
1,1,SAFE-Embed,0.1,ACI g=0.05 (grow cal),exch,0.8823529411764706,0.9,-0.01764705882352946,0.4444444444444444,0.8823529411764706,0.6633986928104575,0.5928571428571427,28
1,1,SAFE-Embed,0.1,split CP (SAFE),blocked,0.0,0.9,-0.9,1.0,0.0,0.5,0.04263736263736263,91
1,1,SAFE-Embed,0.1,ACI g=0.05 (grow cal),blocked,0.8586956521739131,0.9,-0.04130434782608694,0.3076923076923077,0.8586956521739131,0.5831939799331104,0.6614285714285716,28
1,1,SAFE-Embed,0.15,split CP (SAFE),exch,0.7058823529411764,0.85,-0.14411764705882357,0.7301587301587301,0.7058823529411764,0.7180205415499532,0.3678260869565217,46
1,1,SAFE-Embed,0.15,ACI g=0.05 (grow cal),exch,0.7647058823529411,0.85,-0.08529411764705885,0.47619047619047616,0.7647058823529411,0.6204481792717087,0.4726666666666667,30
1,1,SAFE-Embed,0.15,split CP (SAFE),blocked,0.0,0.85,-0.85,1.0,0.0,0.5,0.02175824175824176,91
1,1,SAFE-Embed,0.15,ACI g=0.05 (grow cal),blocked,0.8260869565217391,0.85,-0.023913043478260843,0.2967032967032967,0.8260869565217391,0.5613951266125179,0.5577777777777777,27
1,1,SAFE-Embed,0.2,split CP (SAFE),exch,0.6470588235294117,0.8,-0.15294117647058836,0.8888888888888888,0.6470588235294117,0.7679738562091503,0.38,56
1,1,SAFE-Embed,0.2,ACI g=0.05 (grow cal),exch,0.7058823529411764,0.8,-0.09411764705882364,0.6349206349206349,0.7058823529411764,0.6704014939309056,0.4995,40
1,1,SAFE-Embed,0.2,split CP (SAFE),blocked,0.0,0.8,-0.8,1.0,0.0,0.5,0.007472527472527472,91
1,1,SAFE-Embed,0.2,ACI g=0.05 (grow cal),blocked,0.782608695652174,0.8,-0.017391304347826098,0.3626373626373626,0.782608695652174,0.5726230291447683,0.706060606060606,33
1,1,SAFE-Embed,0.25,split CP (SAFE),exch,0.6470588235294117,0.75,-0.10294117647058831,0.8888888888888888,0.6470588235294117,0.7679738562091503,0.31428571428571433,56
1,1,SAFE-Embed,0.25,ACI g=0.05 (grow cal),exch,0.7058823529411764,0.75,-0.044117647058823595,0.7777777777777778,0.7058823529411764,0.7418300653594772,0.40571428571428575,49
1,1,SAFE-Embed,0.25,split CP (SAFE),blocked,0.0,0.75,-0.75,1.0,0.0,0.5,0.004175824175824176,91
1,1,SAFE-Embed,0.25,ACI g=0.05 (grow cal),blocked,0.7391304347826086,0.75,-0.010869565217391353,0.3956043956043956,0.7391304347826086,0.5673674151935021,0.6611111111111111,36
1,1,SAFE-Embed [task-rel],0.1,split CP (SAFE),exch,0.8823529411764706,0.9,-0.01764705882352946,0.12698412698412698,0.8823529411764706,0.5046685340802988,0.0625,8
1,1,SAFE-Embed [task-rel],0.1,ACI g=0.05 (grow cal),exch,0.8235294117647058,0.9,-0.07647058823529418,0.15873015873015872,0.8235294117647058,0.4911297852474323,0.06200000000000001,10
1,1,SAFE-Embed [task-rel],0.1,split CP (SAFE),blocked,0.9456521739130435,0.9,0.04565217391304344,0.15384615384615385,0.9456521739130435,0.5497491638795986,0.06285714285714288,14
1,1,SAFE-Embed [task-rel],0.1,ACI g=0.05 (grow cal),blocked,0.9130434782608696,0.9,0.013043478260869601,0.18681318681318682,0.9130434782608696,0.5499283325370282,0.07176470588235295,17
1,1,SAFE-Embed [task-rel],0.15,split CP (SAFE),exch,0.7647058823529411,0.85,-0.08529411764705885,0.15873015873015872,0.7647058823529411,0.4617180205415499,0.162,10
1,1,SAFE-Embed [task-rel],0.15,ACI g=0.05 (grow cal),exch,0.7058823529411764,0.85,-0.14411764705882357,0.19047619047619047,0.7058823529411764,0.44817927170868344,0.10333333333333335,12
1,1,SAFE-Embed [task-rel],0.15,split CP (SAFE),blocked,0.9347826086956522,0.85,0.08478260869565224,0.16483516483516483,0.9347826086956522,0.5498088867654085,0.06266666666666669,15
1,1,SAFE-Embed [task-rel],0.15,ACI g=0.05 (grow cal),blocked,0.8695652173913043,0.85,0.019565217391304346,0.21978021978021978,0.8695652173913043,0.544672718585762,0.07000000000000002,20
1,1,SAFE-Embed [task-rel],0.2,split CP (SAFE),exch,0.7058823529411764,0.8,-0.09411764705882364,0.5238095238095238,0.7058823529411764,0.6148459383753502,0.3806060606060606,33
1,1,SAFE-Embed [task-rel],0.2,ACI g=0.05 (grow cal),exch,0.6470588235294117,0.8,-0.15294117647058836,0.4444444444444444,0.6470588235294117,0.545751633986928,0.45499999999999996,28
1,1,SAFE-Embed [task-rel],0.2,split CP (SAFE),blocked,0.8152173913043479,0.8,0.01521739130434785,0.3956043956043956,0.8152173913043479,0.6054108934543717,0.1633333333333333,36
1,1,SAFE-Embed [task-rel],0.2,ACI g=0.05 (grow cal),blocked,0.8152173913043479,0.8,0.01521739130434785,0.32967032967032966,0.8152173913043479,0.5724438604873388,0.19666666666666663,30
1,1,SAFE-Embed [task-rel],0.25,split CP (SAFE),exch,0.5882352941176471,0.75,-0.16176470588235292,0.6507936507936508,0.5882352941176471,0.619514472455649,0.3751219512195122,41
1,1,SAFE-Embed [task-rel],0.25,ACI g=0.05 (grow cal),exch,0.5882352941176471,0.75,-0.16176470588235292,0.49206349206349204,0.5882352941176471,0.5401493930905695,0.427741935483871,31
1,1,SAFE-Embed [task-rel],0.25,split CP (SAFE),blocked,0.6630434782608696,0.75,-0.08695652173913038,0.5274725274725275,0.6630434782608696,0.5952580028666985,0.18500000000000003,48
1,1,SAFE-Embed [task-rel],0.25,ACI g=0.05 (grow cal),blocked,0.7608695652173914,0.75,0.010869565217391353,0.42857142857142855,0.7608695652173914,0.59472049689441,0.2051282051282051,39
1,1,hand:cum_mean_token_entropy,0.1,split CP (SAFE),exch,0.8823529411764706,0.9,-0.01764705882352946,0.12698412698412698,0.8823529411764706,0.5046685340802988,0.40249999999999997,8
1,1,hand:cum_mean_token_entropy,0.1,ACI g=0.05 (grow cal),exch,0.8823529411764706,0.9,-0.01764705882352946,0.14285714285714285,0.8823529411764706,0.5126050420168067,0.41111111111111115,9
1,1,hand:cum_mean_token_entropy,0.1,split CP (SAFE),blocked,0.7717391304347826,0.9,-0.12826086956521743,0.26373626373626374,0.7717391304347826,0.5177376970855232,0.4491666666666667,24
1,1,hand:cum_mean_token_entropy,0.1,ACI g=0.05 (grow cal),blocked,0.8913043478260869,0.9,-0.008695652173913104,0.14285714285714285,0.8913043478260869,0.5170807453416149,0.4876923076923077,13
1,1,hand:cum_mean_token_entropy,0.15,split CP (SAFE),exch,0.8823529411764706,0.85,0.032352941176470584,0.2222222222222222,0.8823529411764706,0.5522875816993464,0.47000000000000003,14
1,1,hand:cum_mean_token_entropy,0.15,ACI g=0.05 (grow cal),exch,0.8823529411764706,0.85,0.032352941176470584,0.23809523809523808,0.8823529411764706,0.5602240896358543,0.4586666666666667,15
1,1,hand:cum_mean_token_entropy,0.15,split CP (SAFE),blocked,0.7391304347826086,0.85,-0.11086956521739133,0.3076923076923077,0.7391304347826086,0.5234113712374582,0.43714285714285717,28
1,1,hand:cum_mean_token_entropy,0.15,ACI g=0.05 (grow cal),blocked,0.8369565217391304,0.85,-0.013043478260869601,0.15384615384615385,0.8369565217391304,0.4954013377926421,0.4742857142857143,14
1,1,hand:cum_mean_token_entropy,0.2,split CP (SAFE),exch,0.7058823529411764,0.8,-0.09411764705882364,0.30158730158730157,0.7058823529411764,0.503734827264239,0.5357894736842104,19
1,1,hand:cum_mean_token_entropy,0.2,ACI g=0.05 (grow cal),exch,0.7058823529411764,0.8,-0.09411764705882364,0.30158730158730157,0.7058823529411764,0.503734827264239,0.5694736842105264,19
1,1,hand:cum_mean_token_entropy,0.2,split CP (SAFE),blocked,0.6739130434782609,0.8,-0.12608695652173918,0.3516483516483517,0.6739130434782609,0.5127806975633062,0.469375,32
1,1,hand:cum_mean_token_entropy,0.2,ACI g=0.05 (grow cal),blocked,0.7934782608695652,0.8,-0.006521739130434856,0.27472527472527475,0.7934782608695652,0.53410176779742,0.5728000000000001,25
1,1,hand:cum_mean_token_entropy,0.25,split CP (SAFE),exch,0.7058823529411764,0.75,-0.044117647058823595,0.30158730158730157,0.7058823529411764,0.503734827264239,0.5147368421052632,19
1,1,hand:cum_mean_token_entropy,0.25,ACI g=0.05 (grow cal),exch,0.7058823529411764,0.75,-0.044117647058823595,0.3333333333333333,0.7058823529411764,0.5196078431372548,0.5419047619047619,21
1,1,hand:cum_mean_token_entropy,0.25,split CP (SAFE),blocked,0.6630434782608696,0.75,-0.08695652173913038,0.3626373626373626,0.6630434782608696,0.5128404204491162,0.46424242424242423,33
1,1,hand:cum_mean_token_entropy,0.25,ACI g=0.05 (grow cal),blocked,0.7282608695652174,0.75,-0.021739130434782594,0.2967032967032967,0.7282608695652174,0.512482083134257,0.5533333333333333,27
1,1,hand:cum_mean_token_entropy [task-rel],0.1,split CP (SAFE),exch,0.8823529411764706,0.9,-0.01764705882352946,0.2222222222222222,0.8823529411764706,0.5522875816993464,0.1671428571428572,14
1,1,hand:cum_mean_token_entropy [task-rel],0.1,ACI g=0.05 (grow cal),exch,0.8823529411764706,0.9,-0.01764705882352946,0.19047619047619047,0.8823529411764706,0.5364145658263305,0.155,12
1,1,hand:cum_mean_token_entropy [task-rel],0.1,split CP (SAFE),blocked,0.75,0.9,-0.15000000000000002,0.2087912087912088,0.75,0.4793956043956044,0.15157894736842104,19
1,1,hand:cum_mean_token_entropy [task-rel],0.1,ACI g=0.05 (grow cal),blocked,0.8478260869565217,0.9,-0.05217391304347829,0.23076923076923078,0.8478260869565217,0.5392976588628763,0.22952380952380955,21
1,1,hand:cum_mean_token_entropy [task-rel],0.15,split CP (SAFE),exch,0.7647058823529411,0.85,-0.08529411764705885,0.2857142857142857,0.7647058823529411,0.5252100840336134,0.18555555555555556,18
1,1,hand:cum_mean_token_entropy [task-rel],0.15,ACI g=0.05 (grow cal),exch,0.7647058823529411,0.85,-0.08529411764705885,0.2698412698412698,0.7647058823529411,0.5172735760971054,0.15411764705882353,17
1,1,hand:cum_mean_token_entropy [task-rel],0.15,split CP (SAFE),blocked,0.6956521739130435,0.85,-0.15434782608695652,0.34065934065934067,0.6956521739130435,0.5181557572861921,0.19806451612903228,31
1,1,hand:cum_mean_token_entropy [task-rel],0.15,ACI g=0.05 (grow cal),blocked,0.7934782608695652,0.85,-0.05652173913043479,0.2857142857142857,0.7934782608695652,0.5395962732919255,0.22153846153846152,26
1,1,hand:cum_mean_token_entropy [task-rel],0.2,split CP (SAFE),exch,0.7058823529411764,0.8,-0.09411764705882364,0.5079365079365079,0.7058823529411764,0.6069094304388422,0.23875000000000002,32
1,1,hand:cum_mean_token_entropy [task-rel],0.2,ACI g=0.05 (grow cal),exch,0.7058823529411764,0.8,-0.09411764705882364,0.31746031746031744,0.7058823529411764,0.5116713352007469,0.22600000000000003,20
1,1,hand:cum_mean_token_entropy [task-rel],0.2,split CP (SAFE),blocked,0.5869565217391304,0.8,-0.21304347826086967,0.4175824175824176,0.5869565217391304,0.502269469660774,0.17947368421052634,38
1,1,hand:cum_mean_token_entropy [task-rel],0.2,ACI g=0.05 (grow cal),blocked,0.7282608695652174,0.8,-0.07173913043478264,0.2857142857142857,0.7282608695652174,0.5069875776397516,0.29846153846153844,26
1,1,hand:cum_mean_token_entropy [task-rel],0.25,split CP (SAFE),exch,0.5882352941176471,0.75,-0.16176470588235292,0.5396825396825397,0.5882352941176471,0.5639589169000934,0.2176470588235294,34
1,1,hand:cum_mean_token_entropy [task-rel],0.25,ACI g=0.05 (grow cal),exch,0.7058823529411764,0.75,-0.044117647058823595,0.42857142857142855,0.7058823529411764,0.5672268907563025,0.27851851851851855,27
1,1,hand:cum_mean_token_entropy [task-rel],0.25,split CP (SAFE),blocked,0.5652173913043479,0.75,-0.1847826086956521,0.4835164835164835,0.5652173913043479,0.5243669374104157,0.19409090909090906,44
1,1,hand:cum_mean_token_entropy [task-rel],0.25,ACI g=0.05 (grow cal),blocked,0.6847826086956521,0.75,-0.0652173913043479,0.34065934065934067,0.6847826086956521,0.5127209746774963,0.2735483870967741,31
1,1,hand:mean_token_entropy,0.1,split CP (SAFE),exch,0.8235294117647058,0.9,-0.07647058823529418,0.14285714285714285,0.8235294117647058,0.4831932773109243,0.6022222222222222,9
1,1,hand:mean_token_entropy,0.1,ACI g=0.05 (grow cal),exch,0.8823529411764706,0.9,-0.01764705882352946,0.12698412698412698,0.8823529411764706,0.5046685340802988,0.6075,8
1,1,hand:mean_token_entropy,0.1,split CP (SAFE),blocked,0.7934782608695652,0.9,-0.10652173913043483,0.25274725274725274,0.7934782608695652,0.523112756808409,0.5339130434782607,23
1,1,hand:mean_token_entropy,0.1,ACI g=0.05 (grow cal),blocked,0.9021739130434783,0.9,0.0021739130434782483,0.08791208791208792,0.9021739130434783,0.4950430004777831,0.42500000000000004,8
1,1,hand:mean_token_entropy,0.15,split CP (SAFE),exch,0.6470588235294117,0.85,-0.2029411764705883,0.20634920634920634,0.6470588235294117,0.426704014939309,0.4323076923076922,13
1,1,hand:mean_token_entropy,0.15,ACI g=0.05 (grow cal),exch,0.7058823529411764,0.85,-0.14411764705882357,0.1746031746031746,0.7058823529411764,0.4402427637721755,0.4090909090909091,11
1,1,hand:mean_token_entropy,0.15,split CP (SAFE),blocked,0.75,0.85,-0.09999999999999998,0.27472527472527475,0.75,0.5123626373626373,0.4799999999999999,25
1,1,hand:mean_token_entropy,0.15,ACI g=0.05 (grow cal),blocked,0.8695652173913043,0.85,0.019565217391304346,0.10989010989010989,0.8695652173913043,0.4897276636407071,0.47400000000000003,10
1,1,hand:mean_token_entropy,0.2,split CP (SAFE),exch,0.6470588235294117,0.8,-0.15294117647058836,0.2698412698412698,0.6470588235294117,0.45845004668534073,0.511764705882353,17
1,1,hand:mean_token_entropy,0.2,ACI g=0.05 (grow cal),exch,0.6470588235294117,0.8,-0.15294117647058836,0.2222222222222222,0.6470588235294117,0.43464052287581695,0.4828571428571428,14
1,1,hand:mean_token_entropy,0.2,split CP (SAFE),blocked,0.6521739130434783,0.8,-0.14782608695652177,0.34065934065934067,0.6521739130434783,0.49641662685140947,0.5258064516129033,31
1,1,hand:mean_token_entropy,0.2,ACI g=0.05 (grow cal),blocked,0.8152173913043479,0.8,0.01521739130434785,0.16483516483516483,0.8152173913043479,0.49002627806975635,0.47600000000000003,15
1,1,hand:mean_token_entropy,0.25,split CP (SAFE),exch,0.47058823529411764,0.75,-0.27941176470588236,0.3492063492063492,0.47058823529411764,0.4098972922502334,0.519090909090909,22
1,1,hand:mean_token_entropy,0.25,ACI g=0.05 (grow cal),exch,0.5882352941176471,0.75,-0.16176470588235292,0.23809523809523808,0.5882352941176471,0.41316526610644255,0.48666666666666664,15
1,1,hand:mean_token_entropy,0.25,split CP (SAFE),blocked,0.5434782608695652,0.75,-0.2065217391304348,0.4945054945054945,0.5434782608695652,0.5189918776875299,0.4537777777777779,45
1,1,hand:mean_token_entropy,0.25,ACI g=0.05 (grow cal),blocked,0.7717391304347826,0.75,0.021739130434782594,0.27472527472527475,0.7717391304347826,0.5232322025800287,0.5096,25
1,1,hand:mean_token_entropy [task-rel],0.1,split CP (SAFE),exch,1.0,0.9,0.09999999999999998,0.031746031746031744,1.0,0.5158730158730158,0.09,2
1,1,hand:mean_token_entropy [task-rel],0.1,ACI g=0.05 (grow cal),exch,1.0,0.9,0.09999999999999998,0.07936507936507936,1.0,0.5396825396825397,0.144,5
1,1,hand:mean_token_entropy [task-rel],0.1,split CP (SAFE),blocked,0.8804347826086957,0.9,-0.019565217391304346,0.03296703296703297,0.8804347826086957,0.4567009077878643,0.15333333333333332,3
1,1,hand:mean_token_entropy [task-rel],0.1,ACI g=0.05 (grow cal),blocked,0.8804347826086957,0.9,-0.019565217391304346,0.04395604395604396,0.8804347826086957,0.4621954132823698,0.155,4
